Upper,HammarbergIndexstddev,0.337375436975
Lower,HammarbergIndexstddev,0.390201859098
Upper,SlopeV0_500mean,0.0510852130403
Lower,SlopeV0_500mean,0.0596817182445
Upper,SlopeV0_500stddev,-0.148373414286
Lower,SlopeV0_500stddev,0.0932891177735
Upper,SlopeV500_1500mean,-0.0155088041261
Lower,SlopeV500_1500mean,-0.013696520538
Upper,SlopeV500_1500stddev,-1.17047110672
Lower,SlopeV500_1500stddev,-1.41690717019
Upper,SpectralFluxVmean,0.240585383109
Lower,SpectralFluxVmean,0.254713086948
Upper,SpectralFluxVstddev,0.61111032521
Lower,SpectralFluxVstddev,0.595995988868
Upper,Mfcc1Vmean,20.9339642521
Lower,Mfcc1Vmean,17.0687729914
Upper,Mfcc1Vstddev,0.503344379832
Lower,Mfcc1Vstddev,0.512132345424
Upper,Mfcc2Vmean,7.16445422151
Lower,Mfcc2Vmean,4.4549119771
Upper,Mfcc2Vstddev,-3.60860995294
Lower,Mfcc2Vstddev,0.565714864107
Upper,Mfcc3Vmean,-5.51049868773
Lower,Mfcc3Vmean,-6.48201546436
Upper,Mfcc3Vstddev,-1.91112723109
Lower,Mfcc3Vstddev,33.1095488343
Upper,Mfcc4Vmean,-20.1612607765
Lower,Mfcc4Vmean,-22.4124138267
Upper,Mfcc4Vstddev,-0.946212652101
Lower,Mfcc4Vstddev,-1.25037382726
Upper,AlphaRatioUVmean,-6.41117878681
Lower,AlphaRatioUVmean,-4.57223091163
Upper,HammarbergIndexUVmean,14.1664013109
Lower,HammarbergIndexUVmean,12.4746088729
Upper,SlopeUV0-500mean,0.0303965503303
Lower,SlopeUV0-500mean,0.0405275036368
Upper,SlopeUV500-1500mean,0.00302444145294
Lower,SlopeUV500-1500mean,0.00340386838083
Upper,SpectralFluxUVmean,0.154292097815
Lower,SpectralFluxUVmean,0.168440079443
Upper,LoudnessPeaksPerSec,5.14497415966
Lower,LoudnessPeaksPerSec,5.20051229942
Upper,VoicedSegmentsPerSec,3.13794321849
Lower,VoicedSegmentsPerSec,3.23086630326
Upper,MeanVoicedSegmentLengthSec,0.140841659664
Lower,MeanVoicedSegmentLengthSec,0.135149139731
Upper,StddevVoicedSegmentLengthSec,0.119372103025
Lower,StddevVoicedSegmentLengthSec,0.115931904357
Upper,MeanUnvoicedSegmentLength,0.169853247479
Lower,MeanUnvoicedSegmentLength,0.173216590154
Upper,StddevUnvoicedSegmentLength,0.153266074286
Lower,StddevUnvoicedSegmentLength,0.156013802246
Upper,EquivalentSoundLevel_dBp,-22.2140754622
Lower,EquivalentSoundLevel_dBp,-22.1881965451
